user_id,product_id,rating,timestamp
1393,1681,2.8,2025-04-11 11:05:00.958403
159,1704,4.9,2025-04-28 11:05:00.958543
8876,10363,4.1,2025-04-30 11:05:00.958682
1076,7115,3.3,2025-05-07 11:05:00.958817
1626,10120,4.4,2025-04-07 11:05:00.958948
9585,10789,4.6,2025-05-14 11:05:00.959080
5325,310,5.0,2025-05-02 11:05:00.959217
4015,5266,4.9,2025-04-26 11:05:00.959349
7910,11312,4.8,2025-03-31 11:05:00.959479
465,3677,4.1,2025-03-03 11:05:00.959612
7395,11600,4.4,2025-05-12 11:05:00.959751
6533,10559,4.1,2025-04-10 11:05:00.959884
7009,9055,4.0,2025-02-09 11:05:00.960016
4673,9236,5.0,2025-04-21 11:05:00.960145
2619,1432,4.1,2025-04-03 11:05:00.960276
6473,11263,4.7,2025-03-27 11:05:00.960415
4525,4415,3.5,2025-04-29 11:05:00.960546
2722,11768,4.5,2025-03-17 11:05:00.960685
2927,10215,4.2,2025-05-15 11:05:00.960820
6478,9568,3.7,2025-05-08 11:05:00.960955
2422,11200,3.5,2025-05-01 11:05:00.961088
9707,11396,4.1,2025-05-11 11:05:00.961219
6792,3604,4.6,2025-05-07 11:05:00.961359
3724,6479,5.0,2025-04-28 11:05:00.961492
4202,535,4.0,2025-03-17 11:05:00.961633
7454,1648,4.5,2025-04-30 11:05:00.961763
2444,12140,4.8,2025-04-04 11:05:00.961891
1519,2498,4.6,2025-04-16 11:05:00.962025
4180,12295,4.4,2025-04-10 11:05:00.962156
9306,5587,3.7,2025-04-29 11:05:00.962291
2785,10078,3.9,2025-05-01 11:05:00.962422
7883,3398,3.7,2025-03-26 11:05:00.962559
5261,9921,3.2,2025-04-19 11:05:00.962690
1098,3427,3.9,2025-03-11 11:05:00.962827
9933,12288,4.4,2025-04-14 11:05:00.962968
4479,60,3.0,2025-04-20 11:05:00.963099
3598,10346,4.0,2025-04-29 11:05:00.963235
4193,9484,5.0,2025-05-15 11:05:00.963366
9979,11917,4.3,2025-04-25 11:05:00.963501
1393,1006,3.9,2025-03-02 11:05:00.963633
1091,8058,3.6,2025-03-27 11:05:00.963762
5244,7516,3.7,2025-05-06 11:05:00.963891
4635,2607,5.0,2025-05-07 11:05:00.964021
344,7790,4.2,2025-04-28 11:05:00.964151
1866,11683,3.2,2025-05-03 11:05:00.964286
7020,12067,4.3,2025-03-27 11:05:00.964422
2830,6849,3.4,2025-03-27 11:05:00.964557
2601,8454,2.8,2025-05-01 11:05:00.964697
8585,5167,3.6,2025-02-21 11:05:00.964827
7448,6596,4.3,2025-04-26 11:05:00.964965
6866,11686,3.8,2025-03-16 11:05:00.965096
435,7933,3.4,2025-04-20 11:05:00.965227
7637,8854,3.4,2025-05-11 11:05:00.965363
1610,5061,3.6,2025-03-13 11:05:00.965500
8253,9419,3.3,2025-04-28 11:05:00.965639
1788,7682,3.5,2025-05-01 11:05:00.965771
7349,2005,4.7,2025-04-22 11:05:00.965903
4730,6321,3.8,2025-04-09 11:05:00.966030
8026,6802,3.4,2025-05-07 11:05:00.966158
4057,3926,4.4,2025-05-10 11:05:00.966287
4280,12550,4.5,2025-05-11 11:05:00.966415
7385,12412,5.0,2025-01-21 11:05:00.966545
5098,175,3.3,2025-03-04 11:05:00.966683
9296,5944,4.5,2025-05-15 11:05:00.966819
6646,7957,4.1,2025-04-26 11:05:00.966954
2580,11518,3.5,2025-05-16 11:05:00.967090
5817,863,4.4,2025-05-01 11:05:00.967223
2173,4823,5.0,2025-04-30 11:05:00.967354
5018,1991,3.8,2025-04-28 11:05:00.967487
8833,3470,4.6,2025-05-03 11:05:00.967618
2850,2016,4.3,2025-05-14 11:05:00.967746
6361,8704,4.5,2025-04-11 11:05:00.967885
6931,3984,5.0,2025-04-11 11:05:00.968021
2582,1624,3.5,2025-04-21 11:05:00.968154
9204,12150,4.0,2025-05-11 11:05:00.968291
2292,964,3.9,2025-03-08 11:05:00.968430
7196,11674,3.6,2025-04-21 11:05:00.968561
491,6054,4.3,2025-05-14 11:05:00.968691
5577,9286,5.0,2025-05-13 11:05:00.968825
3899,7600,4.3,2025-04-10 11:05:00.968959
1509,12573,2.8,2025-04-27 11:05:00.969097
6156,12360,4.0,2025-04-27 11:05:00.969229
4112,8570,2.9,2025-04-19 11:05:00.969357
3018,12462,4.7,2025-04-16 11:05:00.969487
8745,4974,4.7,2025-04-20 11:05:00.969617
5432,3035,4.4,2025-05-05 11:05:00.969753
796,10863,2.8,2025-05-15 11:05:00.969882
7800,6029,4.4,2025-05-05 11:05:00.970010
8569,4622,4.4,2025-04-20 11:05:00.970141
1842,10164,4.4,2025-01-11 11:05:00.970269
3578,7443,4.9,2025-04-27 11:05:00.970400
8330,10186,3.9,2025-03-08 11:05:00.970527
7203,11475,4.0,2025-03-16 11:05:00.970657
6583,4950,4.5,2025-05-03 11:05:00.970797
8576,1257,3.5,2025-04-22 11:05:00.970927
1010,4912,4.0,2025-05-13 11:05:00.971058
8280,10601,4.1,2025-05-07 11:05:00.971192
1704,7193,5.0,2025-05-11 11:05:00.971323
9030,7627,4.0,2025-04-13 11:05:00.971460
9509,9817,3.9,2025-04-30 11:05:00.971592
2867,74,5.0,2025-05-10 11:05:00.971727
1134,1640,4.1,2025-05-11 11:05:00.971861
9555,330,5.0,2025-04-14 11:05:00.971993
7015,2659,4.1,2025-05-15 11:05:00.972133
8168,5500,4.7,2025-05-08 11:05:00.972270
7687,4141,4.8,2025-01-28 11:05:00.972402
3305,351,3.2,2025-04-11 11:05:00.972538
7511,10963,4.8,2025-03-19 11:05:00.972668
2903,5682,3.9,2025-05-16 11:05:00.972801
2892,6341,4.4,2025-05-02 11:05:00.972930
1923,7407,4.5,2025-04-22 11:05:00.973059
2082,1923,3.4,2025-03-28 11:05:00.973197
6807,6683,3.9,2025-04-08 11:05:00.973328
6112,3726,4.7,2025-04-30 11:05:00.973461
923,6461,3.7,2025-03-24 11:05:00.973591
8827,1090,4.4,2025-04-11 11:05:00.973717
7102,11768,4.8,2025-02-27 11:05:00.973855
9994,9563,3.9,2025-05-08 11:05:00.973992
566,6966,3.4,2025-03-26 11:05:00.974130
7460,12411,5.0,2025-03-30 11:05:00.974267
766,323,4.0,2025-05-15 11:05:00.974406
3633,11144,4.3,2025-05-04 11:05:00.974544
3389,6057,4.4,2025-04-16 11:05:00.974681
3808,1829,4.1,2025-05-16 11:05:00.974824
863,3579,4.5,2025-04-25 11:05:00.974953
377,4361,3.4,2025-04-12 11:05:00.975091
7667,9160,5.0,2025-03-01 11:05:00.975228
6540,9396,4.3,2025-05-08 11:05:00.975370
6088,11106,4.3,2025-04-19 11:05:00.975501
4077,7658,5.0,2025-05-16 11:05:00.975636
1991,1761,3.4,2025-05-12 11:05:00.975767
4184,6792,3.7,2025-05-11 11:05:00.975896
730,1090,4.6,2025-03-28 11:05:00.976025
4841,12533,3.8,2025-05-06 11:05:00.976153
1342,5634,4.6,2025-04-04 11:05:00.976294
4697,7172,4.0,2025-04-16 11:05:00.976431
2373,8916,4.0,2025-05-04 11:05:00.976569
9255,6543,4.2,2025-05-06 11:05:00.976699
8845,1312,4.3,2025-02-27 11:05:00.976829
7056,1268,4.2,2025-04-16 11:05:00.976961
3091,1409,4.3,2025-05-01 11:05:00.977101
2537,12364,5.0,2025-05-05 11:05:00.977232
4521,4188,4.2,2025-05-10 11:05:00.977364
3386,901,4.5,2025-04-14 11:05:00.977504
2100,2116,3.1,2025-04-19 11:05:00.977640
674,9936,5.0,2025-05-03 11:05:00.977777
1138,8898,4.3,2025-05-14 11:05:00.977908
5192,9107,4.5,2025-02-03 11:05:00.978039
1695,9898,4.2,2025-05-07 11:05:00.978176
2728,8719,5.0,2025-04-15 11:05:00.978317
8982,8816,3.5,2025-05-01 11:05:00.978453
8259,4788,3.2,2025-04-22 11:05:00.978590
3479,2747,4.1,2025-05-07 11:05:00.978727
8454,8641,4.8,2025-04-12 11:05:00.978865
8830,5919,4.2,2025-04-06 11:05:00.979000
3994,8611,4.4,2025-05-12 11:05:00.979132
3421,3858,4.7,2025-04-19 11:05:00.979261
7240,1597,5.0,2025-05-10 11:05:00.979389
7458,11145,4.4,2025-04-16 11:05:00.979518
7468,292,5.0,2025-05-01 11:05:00.979649
1826,5493,4.9,2025-05-07 11:05:00.979779
8542,11631,3.8,2025-05-10 11:05:00.979917
9751,2153,4.8,2025-03-15 11:05:00.980050
8773,7585,4.0,2025-04-27 11:05:00.980189
7169,11705,4.8,2025-04-29 11:05:00.980320
1862,6968,3.1,2025-05-16 11:05:00.980453
5499,11292,4.4,2025-05-08 11:05:00.980587
2337,8839,4.7,2025-04-01 11:05:00.980721
3505,3355,4.5,2025-04-13 11:05:00.980852
6968,1906,4.3,2025-04-13 11:05:00.980992
5858,3590,4.3,2025-05-02 11:05:00.981125
6611,4623,3.4,2025-04-24 11:05:00.981259
8776,4470,4.4,2025-03-14 11:05:00.981399
5287,2784,3.8,2025-04-07 11:05:00.981532
7087,3447,3.3,2025-05-04 11:05:00.981665
5396,491,4.3,2025-04-29 11:05:00.981802
6465,5973,4.7,2025-04-03 11:05:00.981932
5466,968,3.0,2025-04-20 11:05:00.982061
572,869,4.5,2025-04-28 11:05:00.982200
4558,6928,4.2,2025-04-24 11:05:00.982331
3590,2660,4.0,2025-03-31 11:05:00.982461
2080,11169,5.0,2025-05-08 11:05:00.982599
8588,2249,3.8,2025-03-29 11:05:00.982730
3562,2718,3.4,2025-05-11 11:05:00.982861
6122,7171,3.4,2025-04-30 11:05:00.982997
8531,1150,4.5,2025-05-13 11:05:00.983126
8317,12199,5.0,2025-03-25 11:05:00.983260
1010,5490,4.3,2025-04-12 11:05:00.983391
8920,2753,3.2,2025-05-09 11:05:00.983520
1660,1301,3.8,2025-05-14 11:05:00.983656
2557,10720,5.0,2025-04-05 11:05:00.983787
2480,9242,5.0,2025-05-07 11:05:00.983922
1357,12165,4.4,2025-03-04 11:05:00.984052
1413,4521,4.1,2025-04-05 11:05:00.984187
7404,4341,3.3,2025-04-15 11:05:00.984325
3742,9073,4.6,2025-04-15 11:05:00.984459
4761,2184,5.0,2025-04-26 11:05:00.984596
5058,5371,3.6,2025-05-13 11:05:00.984724
4891,9720,5.0,2025-04-30 11:05:00.984859
7000,741,3.7,2025-05-04 11:05:00.984995
1131,4780,3.8,2025-04-01 11:05:00.985129
5424,11694,3.6,2025-03-21 11:05:00.985260
6533,4125,4.8,2025-04-01 11:05:00.985393
9372,4937,5.0,2025-04-21 11:05:00.985525
3985,5653,4.5,2025-04-01 11:05:00.985654
8405,1098,3.8,2025-04-18 11:05:00.985785
7397,9688,3.3,2025-03-15 11:05:00.985922
2940,4165,4.9,2025-04-03 11:05:00.986061
6207,1809,4.7,2025-04-14 11:05:00.986197
6305,11761,4.3,2025-04-22 11:05:00.986328
5410,5756,4.1,2025-05-14 11:05:00.986458
4703,349,4.2,2025-02-20 11:05:00.986585
6289,10817,5.0,2025-05-07 11:05:00.986721
4775,7363,4.1,2025-04-11 11:05:00.986852
3343,3868,3.6,2025-05-10 11:05:00.986982
2857,4703,5.0,2025-03-25 11:05:00.987122
195,6135,3.6,2025-05-13 11:05:00.987259
2553,9811,5.0,2025-05-16 11:05:00.987390
4943,8314,4.8,2025-04-02 11:05:00.987529
4091,1365,3.3,2025-04-18 11:05:00.987659
7615,1799,3.9,2025-02-18 11:05:00.987787
708,12273,4.3,2025-04-04 11:05:00.987920
5460,6030,5.0,2025-04-27 11:05:00.988052
1533,6826,5.0,2025-04-14 11:05:00.988200
2007,11360,5.0,2025-03-26 11:05:00.988337
7065,5391,4.1,2024-12-30 11:05:00.988476
9972,6794,3.9,2025-04-26 11:05:00.988607
6144,4508,4.0,2025-02-23 11:05:00.988745
603,5401,5.0,2025-04-20 11:05:00.988876
2798,10928,4.1,2025-05-14 11:05:00.989013
3925,8808,4.1,2025-05-12 11:05:00.989148
921,4257,4.3,2025-03-23 11:05:00.989280
8352,12330,4.5,2025-04-09 11:05:00.989410
227,2072,4.7,2025-04-23 11:05:00.989539
5537,1946,4.1,2025-04-15 11:05:00.989670
8576,1026,3.6,2025-05-11 11:05:00.989799
3596,3917,4.1,2025-04-27 11:05:00.989939
1011,3309,4.1,2025-04-04 11:05:00.990075
2924,6588,4.2,2025-05-08 11:05:00.990206
4741,3269,3.3,2025-05-01 11:05:00.990336
7966,3097,4.4,2025-05-09 11:05:00.990468
6714,9963,4.9,2025-04-26 11:05:00.990599
5520,2706,4.5,2025-04-27 11:05:00.990733
7614,510,5.0,2025-04-03 11:05:00.990862
6651,11843,3.1,2025-04-29 11:05:00.990992
5537,8863,3.7,2025-04-30 11:05:00.991132
1345,565,4.5,2025-03-30 11:05:00.991264
3664,7586,3.9,2025-03-10 11:05:00.991394
3580,11119,4.4,2025-05-03 11:05:00.991530
7501,10952,4.1,2025-05-08 11:05:00.991672
3527,12575,5.0,2025-05-01 11:05:00.991802
1026,6535,4.1,2025-05-04 11:05:00.991931
3881,11274,4.1,2025-05-06 11:05:00.992068
9285,12264,4.9,2025-05-09 11:05:00.992202
3525,7655,3.3,2025-05-06 11:05:00.992337
1321,1571,4.2,2025-04-17 11:05:00.992468
790,466,5.0,2025-04-08 11:05:00.992608
1021,6261,4.7,2025-02-24 11:05:00.992744
9539,3332,4.7,2025-04-26 11:05:00.992873
7441,7824,4.4,2025-04-14 11:05:00.993012
496,9466,4.4,2024-12-27 11:05:00.993150
9372,3761,4.2,2025-01-31 11:05:00.993278
2236,8187,3.8,2025-03-28 11:05:00.993416
3634,12457,5.0,2025-05-15 11:05:00.993548
9865,5355,4.1,2025-05-07 11:05:00.993680
4185,2189,4.9,2025-05-06 11:05:00.993808
6115,10386,5.0,2025-04-24 11:05:00.993934
37,8576,4.1,2025-05-16 11:05:00.994073
5515,7827,4.1,2025-04-10 11:05:00.994216
7636,1913,5.0,2025-05-02 11:05:00.994361
7361,1449,3.5,2025-05-03 11:05:00.994489
5945,5426,4.3,2025-05-09 11:05:00.994618
7221,8644,3.6,2025-02-24 11:05:00.994759
5817,5124,4.7,2025-05-06 11:05:00.994893
2614,8031,5.0,2025-05-13 11:05:00.995029
5108,2215,4.7,2025-05-02 11:05:00.995159
909,1671,4.8,2025-02-07 11:05:00.995294
2455,1370,3.2,2025-04-01 11:05:00.995432
2821,9232,4.8,2025-04-10 11:05:00.995569
3842,7949,5.0,2025-04-14 11:05:00.995701
3744,738,4.4,2025-05-03 11:05:00.995832
805,3599,3.5,2025-05-11 11:05:00.995960
6116,10645,4.8,2024-11-03 11:05:00.996097
3514,2675,3.9,2025-04-25 11:05:00.996232
3968,10546,4.2,2025-02-18 11:05:00.996370
149,5648,4.1,2025-04-28 11:05:00.996509
2661,5046,4.1,2025-05-11 11:05:00.996647
999,5933,3.7,2025-04-23 11:05:00.996779
9153,2924,4.9,2025-03-23 11:05:00.996925
2914,4697,3.5,2025-03-24 11:05:00.997060
5330,6687,4.2,2025-05-11 11:05:00.997197
1535,6553,4.7,2025-05-09 11:05:00.997328
1057,7010,5.0,2025-05-02 11:05:00.997458
8916,4330,5.0,2025-05-10 11:05:00.997587
1034,9585,5.0,2025-03-22 11:05:00.997726
4876,4104,4.4,2025-04-28 11:05:00.997861
5959,11117,3.2,2025-05-05 11:05:00.997994
2138,9931,3.3,2025-05-05 11:05:00.998129
9191,6082,4.7,2025-05-06 11:05:00.998268
2475,1721,4.5,2025-04-10 11:05:00.998399
4015,2037,5.0,2025-05-14 11:05:00.998539
2498,7682,4.6,2025-02-23 11:05:00.998677
3677,2421,3.1,2025-04-09 11:05:00.998810
2969,9229,5.0,2025-05-01 11:05:00.998940
5777,3184,4.6,2025-04-15 11:05:00.999081
3980,1701,3.2,2025-03-23 11:05:00.999214
7339,4155,3.6,2025-05-13 11:05:00.999351
4249,1701,4.4,2025-05-04 11:05:00.999483
6889,1200,3.2,2025-05-03 11:05:00.999612
498,6794,3.9,2025-04-13 11:05:00.999753
8143,7157,3.7,2025-04-10 11:05:00.999885
5645,2837,4.4,2025-04-18 11:05:01.000023
425,5437,3.9,2025-04-29 11:05:01.000155
8485,880,4.2,2025-04-23 11:05:01.000287
6367,499,4.6,2025-02-23 11:05:01.000418
3095,5491,4.2,2025-05-09 11:05:01.000553
6578,1719,5.0,2025-04-29 11:05:01.000692
1431,9623,4.7,2025-04-24 11:05:01.000821
2461,12078,3.2,2025-05-16 11:05:01.000952
3077,10088,4.9,2025-05-10 11:05:01.001081
2325,2884,4.4,2025-04-20 11:05:01.001211
2785,8506,3.5,2025-04-05 11:05:01.001341
4298,12045,4.6,2025-05-16 11:05:01.001472
3851,11651,4.7,2025-05-09 11:05:01.001599
6590,6520,5.0,2025-05-06 11:05:01.001739
194,3242,3.9,2025-05-05 11:05:01.001876
3401,6986,5.0,2025-02-04 11:05:01.002014
572,11809,5.0,2025-05-02 11:05:01.002146
855,4516,4.4,2025-04-30 11:05:01.002282
9843,1766,4.4,2025-05-10 11:05:01.002415
7870,12153,3.9,2025-05-02 11:05:01.002544
2050,4324,4.5,2025-05-04 11:05:01.002680
4175,5534,3.9,2025-05-12 11:05:01.002812
7454,3774,3.9,2025-04-25 11:05:01.002943
5734,5439,5.0,2025-04-23 11:05:01.003080
2664,3531,4.8,2025-04-08 11:05:01.003210
2694,11586,3.9,2025-04-30 11:05:01.003351
2816,4935,4.4,2025-03-27 11:05:01.003482
4146,8549,4.8,2025-05-03 11:05:01.003620
9056,384,5.0,2025-04-27 11:05:01.003753
1200,7824,4.0,2025-05-02 11:05:01.003889
824,7832,4.5,2025-02-28 11:05:01.004020
6219,12435,4.1,2025-04-29 11:05:01.004153
6250,8137,5.0,2025-04-02 11:05:01.004281
2527,2887,3.1,2025-05-16 11:05:01.004411
18,4302,3.7,2025-05-16 11:05:01.004538
2366,10401,4.4,2025-05-06 11:05:01.004667
3010,10501,3.9,2025-04-04 11:05:01.004794
5116,10794,5.0,2025-03-15 11:05:01.004933
4006,12276,3.7,2025-05-05 11:05:01.005079
6068,4171,2.6,2025-05-11 11:05:01.005206
4966,4744,3.6,2025-03-24 11:05:01.005350
9436,8481,4.1,2025-05-04 11:05:01.005485
7454,9776,4.2,2025-03-31 11:05:01.005617
5975,1153,4.1,2025-04-02 11:05:01.005753
18,10299,4.1,2025-04-13 11:05:01.005890
7632,2994,3.8,2025-05-08 11:05:01.006021
5316,6661,4.2,2025-03-24 11:05:01.006158
1373,11771,3.8,2025-05-15 11:05:01.006289
266,10310,4.3,2025-04-11 11:05:01.006425
1327,1473,3.9,2025-03-27 11:05:01.006560
3622,624,3.6,2025-05-13 11:05:01.006692
850,5576,4.2,2025-02-26 11:05:01.006823
1514,5286,4.3,2025-05-06 11:05:01.006960
3896,7878,3.5,2025-04-17 11:05:01.007096
3227,5824,4.4,2025-05-08 11:05:01.007233
5797,5276,4.5,2025-05-12 11:05:01.007369
7423,3000,3.9,2025-05-06 11:05:01.007506
1383,10728,3.8,2025-04-22 11:05:01.007642
5928,11395,3.3,2025-03-31 11:05:01.007782
4214,5422,3.0,2025-03-20 11:05:01.007917
5585,4273,3.3,2025-04-19 11:05:01.008050
5822,9390,3.7,2025-04-29 11:05:01.008188
9077,1567,5.0,2025-03-06 11:05:01.008323
3840,1208,4.3,2025-01-22 11:05:01.008456
9195,9259,2.5,2025-04-22 11:05:01.008592
1094,5952,5.0,2025-04-29 11:05:01.008722
2946,8203,4.3,2025-05-16 11:05:01.008851
9516,9939,5.0,2025-03-29 11:05:01.008980
7722,7393,4.3,2025-03-20 11:05:01.009112
5140,3540,3.5,2025-03-31 11:05:01.009241
134,8879,5.0,2025-02-27 11:05:01.009375
7982,9070,4.2,2025-05-03 11:05:01.009513
8573,6864,4.6,2025-05-04 11:05:01.009643
6725,5242,4.8,2025-03-28 11:05:01.009772
5889,6157,5.0,2025-03-05 11:05:01.009903
5782,4632,3.6,2025-04-22 11:05:01.010030
1448,2986,4.1,2025-05-11 11:05:01.010169
7349,6414,4.6,2025-01-23 11:05:01.010300
2950,5067,4.9,2025-05-02 11:05:01.010441
7126,1494,4.3,2025-04-05 11:05:01.010572
4582,3214,4.8,2025-05-07 11:05:01.010711
1165,10452,3.2,2025-05-13 11:05:01.010840
4085,2075,4.6,2025-04-03 11:05:01.010979
3324,1719,5.0,2025-04-21 11:05:01.011109
1986,1280,4.5,2025-04-14 11:05:01.011241
9033,4985,4.8,2025-05-14 11:05:01.011370
7901,6868,3.9,2025-04-15 11:05:01.011498
2872,5287,4.1,2025-03-20 11:05:01.011625
5506,5020,3.7,2025-05-13 11:05:01.011764
1116,5839,4.1,2025-03-08 11:05:01.011894
6203,6165,4.1,2025-04-27 11:05:01.012026
9712,7204,4.8,2025-04-14 11:05:01.012157
8485,7581,4.8,2025-05-12 11:05:01.012288
593,10057,5.0,2025-04-07 11:05:01.012419
2461,5470,4.1,2025-05-16 11:05:01.012549
5233,1177,3.3,2025-05-15 11:05:01.012687
763,6823,4.8,2025-02-24 11:05:01.012820
6083,5458,4.7,2025-02-09 11:05:01.012951
2816,8331,4.2,2025-05-05 11:05:01.013080
369,8780,4.3,2025-04-09 11:05:01.013218
6446,313,4.4,2025-05-14 11:05:01.013357
2393,10739,3.7,2025-05-14 11:05:01.013488
249,11671,4.6,2025-03-20 11:05:01.013624
8653,7921,5.0,2025-05-11 11:05:01.013756
8755,10290,4.2,2025-03-15 11:05:01.013887
5090,8832,3.7,2025-04-25 11:05:01.014018
3344,2671,4.3,2025-05-07 11:05:01.014159
9522,3250,3.8,2025-04-14 11:05:01.014296
759,12206,3.8,2025-04-23 11:05:01.014434
8020,4716,3.1,2025-05-06 11:05:01.014566
5530,2277,2.7,2025-05-06 11:05:01.014707
2127,1595,3.8,2025-05-08 11:05:01.014837
8872,8834,3.6,2025-05-07 11:05:01.014975
78,1379,4.7,2025-01-26 11:05:01.015113
9380,9555,4.3,2025-04-27 11:05:01.015250
8982,10774,4.1,2025-05-05 11:05:01.015382
6013,9038,3.4,2025-05-13 11:05:01.015517
6857,509,4.9,2025-05-15 11:05:01.015649
144,9500,3.3,2025-04-03 11:05:01.015778
4991,12239,4.0,2025-05-15 11:05:01.015914
3433,9605,3.8,2025-03-15 11:05:01.016052
3229,7252,4.8,2025-04-26 11:05:01.016188
8155,4012,3.9,2025-04-28 11:05:01.016323
5108,5010,5.0,2025-02-03 11:05:01.016453
6225,9897,4.4,2025-05-09 11:05:01.016582
7097,9526,3.6,2025-05-06 11:05:01.016712
2114,7662,3.5,2025-04-07 11:05:01.016840
1116,10696,4.3,2025-04-28 11:05:01.016969
6289,6811,3.9,2025-04-28 11:05:01.017097
614,4849,4.1,2025-05-06 11:05:01.017229
2394,6705,5.0,2025-04-30 11:05:01.017369
9393,567,4.7,2025-04-22 11:05:01.017505
2632,364,2.7,2025-05-16 11:05:01.017643
5708,5828,3.7,2025-03-20 11:05:01.017775
2074,11637,4.8,2025-05-12 11:05:01.017913
138,10592,2.7,2025-04-23 11:05:01.018051
388,7679,5.0,2025-05-14 11:05:01.018182
7335,8992,4.2,2025-05-10 11:05:01.018320
2065,7578,4.2,2025-05-07 11:05:01.018451
5634,5805,3.7,2025-04-27 11:05:01.018588
388,2205,4.0,2025-05-04 11:05:01.018726
2929,2700,4.1,2025-04-10 11:05:01.018855
5922,10324,4.0,2025-04-25 11:05:01.018983
888,7570,4.2,2025-03-29 11:05:01.019113
3381,2135,3.7,2025-05-14 11:05:01.019253
4168,10675,3.2,2025-05-15 11:05:01.019392
1221,12482,3.9,2025-03-26 11:05:01.019519
2356,12267,3.1,2025-05-16 11:05:01.019656
6311,6962,4.1,2025-04-05 11:05:01.019786
479,858,4.4,2025-03-23 11:05:01.019915
1815,1950,4.7,2025-05-08 11:05:01.020053
536,2637,4.1,2025-03-31 11:05:01.020184
3622,10743,3.7,2025-03-27 11:05:01.020312
7923,9677,4.0,2025-03-28 11:05:01.020450
8184,6542,5.0,2025-05-14 11:05:01.020587
4813,10462,4.9,2025-04-28 11:05:01.020720
3640,11502,2.8,2025-02-24 11:05:01.020856
4176,9071,5.0,2025-05-11 11:05:01.020994
5253,329,3.5,2025-05-08 11:05:01.021131
5116,11459,4.4,2025-03-28 11:05:01.021263
3970,9008,2.4,2025-02-26 11:05:01.021399
4188,5433,4.4,2025-05-12 11:05:01.021537
5605,10521,4.6,2025-01-23 11:05:01.021669
4447,2212,4.7,2025-05-12 11:05:01.021801
1987,9728,4.8,2025-02-17 11:05:01.021929
7577,11984,5.0,2025-04-21 11:05:01.022067
1985,6931,5.0,2025-04-30 11:05:01.022210
9565,9400,4.1,2025-04-02 11:05:01.022347
9324,303,3.8,2025-04-27 11:05:01.022478
3324,4637,3.7,2025-04-26 11:05:01.022615
7653,4465,4.2,2025-03-19 11:05:01.022752
7712,9334,4.8,2025-05-16 11:05:01.022882
9993,3619,3.8,2025-02-22 11:05:01.023018
1229,8846,5.0,2025-02-14 11:05:01.023154
1231,4016,4.1,2025-05-14 11:05:01.023284
8891,7902,3.3,2025-04-08 11:05:01.023412
1092,3433,4.6,2025-04-30 11:05:01.023541
7594,4727,4.8,2025-05-01 11:05:01.023670
3232,12014,3.3,2025-04-14 11:05:01.023801
4219,3283,4.0,2025-05-03 11:05:01.023939
4811,1281,4.3,2025-04-19 11:05:01.024066
569,2750,5.0,2025-05-08 11:05:01.024197
6958,195,4.8,2025-04-05 11:05:01.024327
2648,12330,3.5,2025-04-19 11:05:01.024465
2461,5912,4.5,2025-04-15 11:05:01.024596
5670,10695,4.6,2025-04-28 11:05:01.024728
4427,9901,3.9,2025-03-28 11:05:01.024866
474,6898,3.9,2025-04-26 11:05:01.025004
7060,276,3.6,2025-04-23 11:05:01.025140
2665,6422,4.2,2025-05-02 11:05:01.025272
860,11619,4.9,2024-12-20 11:05:01.025402
9327,5825,4.3,2025-05-15 11:05:01.025534
5273,5096,4.1,2025-05-04 11:05:01.025664
572,985,4.6,2025-05-14 11:05:01.025794
7494,6634,3.9,2025-05-04 11:05:01.025933
7244,10544,3.7,2025-03-24 11:05:01.026067
6166,3063,4.9,2025-05-13 11:05:01.026197
7754,12443,4.3,2025-04-24 11:05:01.026336
1322,9140,4.5,2025-03-08 11:05:01.026468
5550,3276,3.8,2025-04-08 11:05:01.026600
1861,8140,4.9,2025-05-15 11:05:01.026732
7604,4103,4.2,2025-04-30 11:05:01.026865
4221,1630,5.0,2025-04-18 11:05:01.026995
796,10840,4.5,2025-05-16 11:05:01.027127
2228,8410,4.8,2025-04-26 11:05:01.027256
37,4021,3.3,2025-04-27 11:05:01.027395
1139,8630,3.8,2025-05-11 11:05:01.027528
4937,1153,4.2,2025-04-16 11:05:01.027661
437,5091,3.5,2025-05-13 11:05:01.027796
1536,112,3.9,2025-01-23 11:05:01.027936
6835,7078,3.4,2025-05-01 11:05:01.028073
726,4948,4.8,2025-05-12 11:05:01.028203
6999,3894,5.0,2025-04-17 11:05:01.028339
6974,8814,3.3,2025-03-07 11:05:01.028476
4016,11809,4.2,2025-02-27 11:05:01.028608
1815,8472,4.3,2025-05-16 11:05:01.028737
469,12121,4.0,2025-05-02 11:05:01.028869
7163,10391,4.3,2025-04-21 11:05:01.028998
1231,4264,4.2,2025-05-01 11:05:01.029131
6839,5942,3.8,2025-05-07 11:05:01.029260
7901,12548,3.8,2025-05-15 11:05:01.029390
6436,1395,4.1,2025-05-09 11:05:01.029520
7276,367,4.4,2025-04-23 11:05:01.029649
9913,4289,5.0,2025-05-04 11:05:01.029781
1266,12512,3.5,2025-05-13 11:05:01.029920
2371,2231,5.0,2025-05-09 11:05:01.030057
3124,3080,3.7,2025-01-10 11:05:01.030188
4040,9084,3.9,2025-04-12 11:05:01.030317
744,10463,5.0,2025-02-17 11:05:01.030451
9687,2966,4.2,2025-05-14 11:05:01.030582
