product_id,name,category,subcategory,price,avg_rating,rating_count,description
5359,Beauty Product 5359,Beauty,Makeup,14.25,3.8,852,This is a Makeup product in the Beauty category.
5360,Beauty Product 5360,Beauty,Makeup,6.27,4.7,56,This is a Makeup product in the Beauty category.
5361,Beauty Product 5361,Beauty,Tools,22.46,3.2,51,This is a Tools product in the Beauty category.
5362,Beauty Product 5362,Beauty,Makeup,7.9,5.0,475,This is a Makeup product in the Beauty category.
5363,Beauty Product 5363,Beauty,Skincare,19.16,4.8,93,This is a Skincare product in the Beauty category.
5364,Beauty Product 5364,Beauty,Skincare,4.94,4.9,333,This is a Skincare product in the Beauty category.
5365,Beauty Product 5365,Beauty,Haircare,17.75,3.5,126,This is a Haircare product in the Beauty category.
5366,Beauty Product 5366,Beauty,Fragrance,13.61,4.4,82,This is a Fragrance product in the Beauty category.
5367,Beauty Product 5367,Beauty,Tools,13.8,4.8,50,This is a Tools product in the Beauty category.
5368,Beauty Product 5368,Beauty,Makeup,13.23,4.0,198,This is a Makeup product in the Beauty category.
5369,Beauty Product 5369,Beauty,Haircare,22.77,4.6,59,This is a Haircare product in the Beauty category.
5370,Beauty Product 5370,Beauty,Haircare,15.27,4.2,70,This is a Haircare product in the Beauty category.
5371,Beauty Product 5371,Beauty,Tools,9.87,4.6,99,This is a Tools product in the Beauty category.
5372,Beauty Product 5372,Beauty,Tools,7.56,3.8,293,This is a Tools product in the Beauty category.
5373,Beauty Product 5373,Beauty,Tools,10.4,4.6,211,This is a Tools product in the Beauty category.
5374,Beauty Product 5374,Beauty,Tools,27.58,4.1,231,This is a Tools product in the Beauty category.
5375,Beauty Product 5375,Beauty,Makeup,7.67,3.7,92,This is a Makeup product in the Beauty category.
5376,Beauty Product 5376,Beauty,Fragrance,7.6,4.2,274,This is a Fragrance product in the Beauty category.
5377,Beauty Product 5377,Beauty,Tools,10.56,5.0,33,This is a Tools product in the Beauty category.
5378,Beauty Product 5378,Beauty,Makeup,20.66,4.4,105,This is a Makeup product in the Beauty category.
5379,Beauty Product 5379,Beauty,Skincare,21.48,3.9,49,This is a Skincare product in the Beauty category.
5380,Beauty Product 5380,Beauty,Fragrance,17.11,3.9,16,This is a Fragrance product in the Beauty category.
5381,Beauty Product 5381,Beauty,Fragrance,19.17,3.8,821,This is a Fragrance product in the Beauty category.
5382,Beauty Product 5382,Beauty,Tools,5.58,4.3,1061,This is a Tools product in the Beauty category.
5383,Beauty Product 5383,Beauty,Haircare,16.77,4.5,59,This is a Haircare product in the Beauty category.
5384,Beauty Product 5384,Beauty,Tools,7.73,3.6,69,This is a Tools product in the Beauty category.
5385,Beauty Product 5385,Beauty,Skincare,7.6,3.6,38,This is a Skincare product in the Beauty category.
5386,Beauty Product 5386,Beauty,Fragrance,18.6,4.2,53,This is a Fragrance product in the Beauty category.
5387,Beauty Product 5387,Beauty,Makeup,14.29,4.0,200,This is a Makeup product in the Beauty category.
5388,Beauty Product 5388,Beauty,Fragrance,8.96,4.1,83,This is a Fragrance product in the Beauty category.
5389,Beauty Product 5389,Beauty,Fragrance,28.92,4.5,105,This is a Fragrance product in the Beauty category.
5390,Beauty Product 5390,Beauty,Makeup,12.92,4.9,755,This is a Makeup product in the Beauty category.
5391,Beauty Product 5391,Beauty,Tools,11.7,4.5,114,This is a Tools product in the Beauty category.
5392,Beauty Product 5392,Beauty,Makeup,13.33,3.8,210,This is a Makeup product in the Beauty category.
5393,Beauty Product 5393,Beauty,Makeup,20.4,4.5,58,This is a Makeup product in the Beauty category.
5394,Beauty Product 5394,Beauty,Makeup,24.05,4.7,166,This is a Makeup product in the Beauty category.
5395,Beauty Product 5395,Beauty,Haircare,16.35,4.4,176,This is a Haircare product in the Beauty category.
5396,Beauty Product 5396,Beauty,Skincare,8.21,5.0,123,This is a Skincare product in the Beauty category.
5397,Beauty Product 5397,Beauty,Fragrance,23.09,4.6,96,This is a Fragrance product in the Beauty category.
5398,Beauty Product 5398,Beauty,Skincare,6.18,4.8,33,This is a Skincare product in the Beauty category.
5399,Beauty Product 5399,Beauty,Fragrance,13.23,4.1,179,This is a Fragrance product in the Beauty category.
5400,Beauty Product 5400,Beauty,Skincare,11.56,4.6,69,This is a Skincare product in the Beauty category.
5401,Beauty Product 5401,Beauty,Haircare,38.8,4.2,345,This is a Haircare product in the Beauty category.
5402,Beauty Product 5402,Beauty,Tools,13.6,4.2,68,This is a Tools product in the Beauty category.
5403,Beauty Product 5403,Beauty,Haircare,18.99,4.5,938,This is a Haircare product in the Beauty category.
5404,Beauty Product 5404,Beauty,Makeup,13.02,5.0,1273,This is a Makeup product in the Beauty category.
5405,Beauty Product 5405,Beauty,Makeup,3.47,5.0,140,This is a Makeup product in the Beauty category.
5406,Beauty Product 5406,Beauty,Makeup,27.29,4.3,23,This is a Makeup product in the Beauty category.
5407,Beauty Product 5407,Beauty,Skincare,32.1,4.2,177,This is a Skincare product in the Beauty category.
5408,Beauty Product 5408,Beauty,Haircare,13.51,3.9,183,This is a Haircare product in the Beauty category.
5409,Beauty Product 5409,Beauty,Makeup,44.36,4.1,84,This is a Makeup product in the Beauty category.
5410,Beauty Product 5410,Beauty,Skincare,12.31,4.0,218,This is a Skincare product in the Beauty category.
5411,Beauty Product 5411,Beauty,Makeup,7.56,4.1,21,This is a Makeup product in the Beauty category.
5412,Beauty Product 5412,Beauty,Haircare,19.93,4.2,93,This is a Haircare product in the Beauty category.
5413,Beauty Product 5413,Beauty,Haircare,15.28,4.4,506,This is a Haircare product in the Beauty category.
5414,Beauty Product 5414,Beauty,Fragrance,16.08,4.0,61,This is a Fragrance product in the Beauty category.
5415,Beauty Product 5415,Beauty,Skincare,24.33,4.2,147,This is a Skincare product in the Beauty category.
5416,Beauty Product 5416,Beauty,Fragrance,53.05,4.0,19,This is a Fragrance product in the Beauty category.
5417,Beauty Product 5417,Beauty,Tools,29.93,3.0,493,This is a Tools product in the Beauty category.
5418,Beauty Product 5418,Beauty,Skincare,25.93,4.0,43,This is a Skincare product in the Beauty category.
5419,Beauty Product 5419,Beauty,Tools,21.98,4.2,84,This is a Tools product in the Beauty category.
5420,Beauty Product 5420,Beauty,Tools,14.06,4.5,170,This is a Tools product in the Beauty category.
5421,Beauty Product 5421,Beauty,Tools,18.72,4.2,63,This is a Tools product in the Beauty category.
5422,Beauty Product 5422,Beauty,Makeup,18.04,4.4,656,This is a Makeup product in the Beauty category.
5423,Beauty Product 5423,Beauty,Skincare,5.67,3.7,78,This is a Skincare product in the Beauty category.
5424,Beauty Product 5424,Beauty,Haircare,7.36,3.9,840,This is a Haircare product in the Beauty category.
5425,Beauty Product 5425,Beauty,Haircare,11.74,4.7,72,This is a Haircare product in the Beauty category.
5426,Beauty Product 5426,Beauty,Skincare,19.75,3.2,52,This is a Skincare product in the Beauty category.
5427,Beauty Product 5427,Beauty,Skincare,10.86,4.2,223,This is a Skincare product in the Beauty category.
5428,Beauty Product 5428,Beauty,Makeup,6.4,5.0,38,This is a Makeup product in the Beauty category.
5429,Beauty Product 5429,Beauty,Fragrance,26.33,4.7,37,This is a Fragrance product in the Beauty category.
5430,Beauty Product 5430,Beauty,Tools,9.78,4.2,137,This is a Tools product in the Beauty category.
5431,Beauty Product 5431,Beauty,Haircare,7.57,3.7,178,This is a Haircare product in the Beauty category.
5432,Beauty Product 5432,Beauty,Skincare,6.56,4.2,97,This is a Skincare product in the Beauty category.
5433,Beauty Product 5433,Beauty,Makeup,18.92,4.0,532,This is a Makeup product in the Beauty category.
5434,Beauty Product 5434,Beauty,Tools,3.48,3.7,880,This is a Tools product in the Beauty category.
5435,Beauty Product 5435,Beauty,Makeup,18.94,4.7,63,This is a Makeup product in the Beauty category.
5436,Beauty Product 5436,Beauty,Skincare,8.12,4.0,85,This is a Skincare product in the Beauty category.
5437,Beauty Product 5437,Beauty,Skincare,10.54,4.2,46,This is a Skincare product in the Beauty category.
5438,Beauty Product 5438,Beauty,Makeup,21.97,4.4,129,This is a Makeup product in the Beauty category.
5439,Beauty Product 5439,Beauty,Haircare,16.47,4.5,27,This is a Haircare product in the Beauty category.
5440,Beauty Product 5440,Beauty,Makeup,3.92,4.1,68,This is a Makeup product in the Beauty category.
5441,Beauty Product 5441,Beauty,Tools,4.95,5.0,162,This is a Tools product in the Beauty category.
5442,Beauty Product 5442,Beauty,Tools,4.57,3.9,148,This is a Tools product in the Beauty category.
5443,Beauty Product 5443,Beauty,Skincare,9.28,4.9,248,This is a Skincare product in the Beauty category.
5444,Beauty Product 5444,Beauty,Haircare,17.29,4.4,77,This is a Haircare product in the Beauty category.
5445,Beauty Product 5445,Beauty,Haircare,25.81,4.3,197,This is a Haircare product in the Beauty category.
5446,Beauty Product 5446,Beauty,Tools,7.67,5.0,335,This is a Tools product in the Beauty category.
5447,Beauty Product 5447,Beauty,Skincare,6.4,4.3,87,This is a Skincare product in the Beauty category.
5448,Beauty Product 5448,Beauty,Makeup,6.33,4.0,563,This is a Makeup product in the Beauty category.
5449,Beauty Product 5449,Beauty,Haircare,12.87,4.2,182,This is a Haircare product in the Beauty category.
5450,Beauty Product 5450,Beauty,Skincare,7.14,4.4,37,This is a Skincare product in the Beauty category.
5451,Beauty Product 5451,Beauty,Fragrance,10.46,3.8,41,This is a Fragrance product in the Beauty category.
5452,Beauty Product 5452,Beauty,Makeup,18.55,4.0,119,This is a Makeup product in the Beauty category.
5453,Beauty Product 5453,Beauty,Makeup,16.81,4.5,13,This is a Makeup product in the Beauty category.
5454,Beauty Product 5454,Beauty,Skincare,13.65,3.0,98,This is a Skincare product in the Beauty category.
5455,Beauty Product 5455,Beauty,Makeup,10.25,4.6,129,This is a Makeup product in the Beauty category.
5456,Beauty Product 5456,Beauty,Fragrance,7.89,3.7,192,This is a Fragrance product in the Beauty category.
5457,Beauty Product 5457,Beauty,Fragrance,8.64,4.0,326,This is a Fragrance product in the Beauty category.
5458,Beauty Product 5458,Beauty,Makeup,14.83,3.9,109,This is a Makeup product in the Beauty category.
5459,Beauty Product 5459,Beauty,Skincare,16.12,4.4,59,This is a Skincare product in the Beauty category.
5460,Beauty Product 5460,Beauty,Fragrance,16.25,3.8,427,This is a Fragrance product in the Beauty category.
5461,Beauty Product 5461,Beauty,Skincare,10.41,3.9,207,This is a Skincare product in the Beauty category.
5462,Beauty Product 5462,Beauty,Skincare,13.0,3.2,35,This is a Skincare product in the Beauty category.
5463,Beauty Product 5463,Beauty,Tools,10.25,3.7,266,This is a Tools product in the Beauty category.
5464,Beauty Product 5464,Beauty,Makeup,18.82,4.5,204,This is a Makeup product in the Beauty category.
5465,Beauty Product 5465,Beauty,Skincare,22.51,3.8,85,This is a Skincare product in the Beauty category.
5466,Beauty Product 5466,Beauty,Skincare,7.31,4.1,242,This is a Skincare product in the Beauty category.
5467,Beauty Product 5467,Beauty,Skincare,11.18,4.3,188,This is a Skincare product in the Beauty category.
5468,Beauty Product 5468,Beauty,Fragrance,23.36,4.9,296,This is a Fragrance product in the Beauty category.
5469,Beauty Product 5469,Beauty,Tools,21.43,4.7,402,This is a Tools product in the Beauty category.
5470,Beauty Product 5470,Beauty,Fragrance,9.5,4.1,718,This is a Fragrance product in the Beauty category.
5471,Beauty Product 5471,Beauty,Tools,19.62,4.3,66,This is a Tools product in the Beauty category.
5472,Beauty Product 5472,Beauty,Tools,10.49,4.9,189,This is a Tools product in the Beauty category.
5473,Beauty Product 5473,Beauty,Skincare,9.3,3.8,53,This is a Skincare product in the Beauty category.
5474,Beauty Product 5474,Beauty,Fragrance,34.52,4.9,121,This is a Fragrance product in the Beauty category.
5475,Beauty Product 5475,Beauty,Tools,10.97,4.4,46,This is a Tools product in the Beauty category.
5476,Beauty Product 5476,Beauty,Fragrance,6.68,3.6,104,This is a Fragrance product in the Beauty category.
5477,Beauty Product 5477,Beauty,Skincare,11.6,4.2,216,This is a Skincare product in the Beauty category.
5478,Beauty Product 5478,Beauty,Fragrance,4.55,4.2,210,This is a Fragrance product in the Beauty category.
5479,Beauty Product 5479,Beauty,Fragrance,9.92,3.4,74,This is a Fragrance product in the Beauty category.
5480,Beauty Product 5480,Beauty,Fragrance,11.62,4.1,175,This is a Fragrance product in the Beauty category.
5481,Beauty Product 5481,Beauty,Makeup,8.89,3.9,557,This is a Makeup product in the Beauty category.
5482,Beauty Product 5482,Beauty,Haircare,3.68,3.6,47,This is a Haircare product in the Beauty category.
5483,Beauty Product 5483,Beauty,Haircare,14.4,3.7,175,This is a Haircare product in the Beauty category.
5484,Beauty Product 5484,Beauty,Skincare,6.62,4.4,71,This is a Skincare product in the Beauty category.
5485,Beauty Product 5485,Beauty,Fragrance,6.18,4.1,529,This is a Fragrance product in the Beauty category.
5486,Beauty Product 5486,Beauty,Tools,11.54,4.1,39,This is a Tools product in the Beauty category.
5487,Beauty Product 5487,Beauty,Fragrance,6.21,3.5,55,This is a Fragrance product in the Beauty category.
5488,Beauty Product 5488,Beauty,Skincare,13.98,4.3,243,This is a Skincare product in the Beauty category.
5489,Beauty Product 5489,Beauty,Haircare,11.69,4.0,313,This is a Haircare product in the Beauty category.
5490,Beauty Product 5490,Beauty,Fragrance,12.69,4.0,305,This is a Fragrance product in the Beauty category.
5491,Beauty Product 5491,Beauty,Tools,17.46,4.6,272,This is a Tools product in the Beauty category.
5492,Beauty Product 5492,Beauty,Tools,13.33,2.5,21,This is a Tools product in the Beauty category.
5493,Beauty Product 5493,Beauty,Tools,13.59,4.4,939,This is a Tools product in the Beauty category.
5494,Beauty Product 5494,Beauty,Makeup,12.28,4.8,72,This is a Makeup product in the Beauty category.
5495,Beauty Product 5495,Beauty,Tools,7.88,5.0,103,This is a Tools product in the Beauty category.
5496,Beauty Product 5496,Beauty,Fragrance,13.37,3.8,60,This is a Fragrance product in the Beauty category.
5497,Beauty Product 5497,Beauty,Makeup,16.77,4.0,51,This is a Makeup product in the Beauty category.
5498,Beauty Product 5498,Beauty,Fragrance,6.2,3.5,141,This is a Fragrance product in the Beauty category.
5499,Beauty Product 5499,Beauty,Haircare,9.27,4.4,96,This is a Haircare product in the Beauty category.
5500,Beauty Product 5500,Beauty,Fragrance,23.2,4.1,93,This is a Fragrance product in the Beauty category.
5501,Beauty Product 5501,Beauty,Skincare,14.86,4.5,72,This is a Skincare product in the Beauty category.
5502,Beauty Product 5502,Beauty,Haircare,8.55,4.5,245,This is a Haircare product in the Beauty category.
5503,Beauty Product 5503,Beauty,Tools,23.25,3.6,92,This is a Tools product in the Beauty category.
5504,Beauty Product 5504,Beauty,Haircare,5.11,4.3,223,This is a Haircare product in the Beauty category.
5505,Beauty Product 5505,Beauty,Fragrance,12.57,4.8,82,This is a Fragrance product in the Beauty category.
5506,Beauty Product 5506,Beauty,Fragrance,19.09,3.9,26,This is a Fragrance product in the Beauty category.
5507,Beauty Product 5507,Beauty,Tools,28.11,4.2,141,This is a Tools product in the Beauty category.
5508,Beauty Product 5508,Beauty,Fragrance,11.24,3.7,92,This is a Fragrance product in the Beauty category.
5509,Beauty Product 5509,Beauty,Skincare,26.68,3.2,32,This is a Skincare product in the Beauty category.
5510,Beauty Product 5510,Beauty,Tools,25.91,4.8,137,This is a Tools product in the Beauty category.
5511,Beauty Product 5511,Beauty,Fragrance,7.32,3.8,41,This is a Fragrance product in the Beauty category.
5512,Beauty Product 5512,Beauty,Fragrance,11.98,4.2,275,This is a Fragrance product in the Beauty category.
5513,Beauty Product 5513,Beauty,Makeup,6.75,3.7,817,This is a Makeup product in the Beauty category.
5514,Beauty Product 5514,Beauty,Makeup,14.93,4.1,37,This is a Makeup product in the Beauty category.
5515,Beauty Product 5515,Beauty,Fragrance,6.71,4.7,77,This is a Fragrance product in the Beauty category.
5516,Beauty Product 5516,Beauty,Fragrance,9.93,4.1,390,This is a Fragrance product in the Beauty category.
5517,Beauty Product 5517,Beauty,Haircare,12.71,4.0,302,This is a Haircare product in the Beauty category.
5518,Beauty Product 5518,Beauty,Makeup,10.85,4.6,246,This is a Makeup product in the Beauty category.
5519,Beauty Product 5519,Beauty,Makeup,15.35,3.6,81,This is a Makeup product in the Beauty category.
5520,Beauty Product 5520,Beauty,Skincare,11.23,4.8,57,This is a Skincare product in the Beauty category.
5521,Beauty Product 5521,Beauty,Fragrance,15.05,5.0,36,This is a Fragrance product in the Beauty category.
5522,Beauty Product 5522,Beauty,Haircare,7.66,4.4,69,This is a Haircare product in the Beauty category.
5523,Beauty Product 5523,Beauty,Skincare,12.56,3.9,91,This is a Skincare product in the Beauty category.
5524,Beauty Product 5524,Beauty,Haircare,16.52,4.4,25,This is a Haircare product in the Beauty category.
5525,Beauty Product 5525,Beauty,Fragrance,8.36,3.6,145,This is a Fragrance product in the Beauty category.
5526,Beauty Product 5526,Beauty,Haircare,7.33,3.5,11,This is a Haircare product in the Beauty category.
5527,Beauty Product 5527,Beauty,Tools,5.87,4.8,29,This is a Tools product in the Beauty category.
5528,Beauty Product 5528,Beauty,Haircare,26.94,3.8,16,This is a Haircare product in the Beauty category.
5529,Beauty Product 5529,Beauty,Tools,12.57,5.0,3344,This is a Tools product in the Beauty category.
5530,Beauty Product 5530,Beauty,Skincare,6.18,4.2,136,This is a Skincare product in the Beauty category.
5531,Beauty Product 5531,Beauty,Makeup,23.67,3.9,61,This is a Makeup product in the Beauty category.
5532,Beauty Product 5532,Beauty,Skincare,13.31,3.8,383,This is a Skincare product in the Beauty category.
5533,Beauty Product 5533,Beauty,Tools,23.98,4.7,506,This is a Tools product in the Beauty category.
5534,Beauty Product 5534,Beauty,Haircare,7.67,4.6,189,This is a Haircare product in the Beauty category.
5535,Beauty Product 5535,Beauty,Skincare,4.27,4.7,241,This is a Skincare product in the Beauty category.
5536,Beauty Product 5536,Beauty,Skincare,5.91,4.8,396,This is a Skincare product in the Beauty category.
5537,Beauty Product 5537,Beauty,Skincare,9.59,3.2,46,This is a Skincare product in the Beauty category.
5538,Beauty Product 5538,Beauty,Skincare,11.38,4.2,123,This is a Skincare product in the Beauty category.
5539,Beauty Product 5539,Beauty,Skincare,5.47,4.6,212,This is a Skincare product in the Beauty category.
5540,Beauty Product 5540,Beauty,Haircare,6.28,3.8,192,This is a Haircare product in the Beauty category.
5541,Beauty Product 5541,Beauty,Skincare,17.04,3.8,146,This is a Skincare product in the Beauty category.
5542,Beauty Product 5542,Beauty,Skincare,6.14,4.7,84,This is a Skincare product in the Beauty category.
5543,Beauty Product 5543,Beauty,Tools,13.57,4.4,51,This is a Tools product in the Beauty category.
5544,Beauty Product 5544,Beauty,Haircare,7.65,4.0,39,This is a Haircare product in the Beauty category.
5545,Beauty Product 5545,Beauty,Haircare,9.56,4.3,24,This is a Haircare product in the Beauty category.
5546,Beauty Product 5546,Beauty,Tools,15.47,4.5,315,This is a Tools product in the Beauty category.
5547,Beauty Product 5547,Beauty,Haircare,8.41,5.0,50,This is a Haircare product in the Beauty category.
5548,Beauty Product 5548,Beauty,Tools,12.37,3.9,429,This is a Tools product in the Beauty category.
5549,Beauty Product 5549,Beauty,Skincare,28.07,5.0,456,This is a Skincare product in the Beauty category.
5550,Beauty Product 5550,Beauty,Haircare,14.17,4.1,28,This is a Haircare product in the Beauty category.
5551,Beauty Product 5551,Beauty,Makeup,9.52,4.3,64,This is a Makeup product in the Beauty category.
5552,Beauty Product 5552,Beauty,Haircare,20.83,4.6,44,This is a Haircare product in the Beauty category.
5553,Beauty Product 5553,Beauty,Haircare,8.73,4.1,115,This is a Haircare product in the Beauty category.
5554,Beauty Product 5554,Beauty,Skincare,11.58,3.3,41,This is a Skincare product in the Beauty category.
5555,Beauty Product 5555,Beauty,Skincare,18.99,4.5,109,This is a Skincare product in the Beauty category.
5556,Beauty Product 5556,Beauty,Tools,6.98,3.5,143,This is a Tools product in the Beauty category.
5557,Beauty Product 5557,Beauty,Skincare,15.09,4.3,195,This is a Skincare product in the Beauty category.
5558,Beauty Product 5558,Beauty,Skincare,16.09,3.9,17,This is a Skincare product in the Beauty category.
5559,Beauty Product 5559,Beauty,Skincare,18.08,3.9,747,This is a Skincare product in the Beauty category.
5560,Beauty Product 5560,Beauty,Tools,15.96,3.8,98,This is a Tools product in the Beauty category.
5561,Beauty Product 5561,Beauty,Fragrance,16.97,4.5,26,This is a Fragrance product in the Beauty category.
5562,Beauty Product 5562,Beauty,Haircare,13.49,3.2,166,This is a Haircare product in the Beauty category.
5563,Beauty Product 5563,Beauty,Fragrance,6.84,3.7,65,This is a Fragrance product in the Beauty category.
5564,Beauty Product 5564,Beauty,Fragrance,9.65,4.6,333,This is a Fragrance product in the Beauty category.
5565,Beauty Product 5565,Beauty,Tools,8.69,3.9,117,This is a Tools product in the Beauty category.
5566,Beauty Product 5566,Beauty,Skincare,37.41,3.4,565,This is a Skincare product in the Beauty category.
5567,Beauty Product 5567,Beauty,Tools,10.27,4.0,41,This is a Tools product in the Beauty category.
5568,Beauty Product 5568,Beauty,Skincare,7.95,4.3,288,This is a Skincare product in the Beauty category.
5569,Beauty Product 5569,Beauty,Haircare,11.79,5.0,13,This is a Haircare product in the Beauty category.
5570,Beauty Product 5570,Beauty,Haircare,10.85,4.3,25,This is a Haircare product in the Beauty category.
5571,Beauty Product 5571,Beauty,Makeup,7.72,4.4,559,This is a Makeup product in the Beauty category.
5572,Beauty Product 5572,Beauty,Haircare,13.56,4.3,553,This is a Haircare product in the Beauty category.
5573,Beauty Product 5573,Beauty,Fragrance,13.86,3.9,121,This is a Fragrance product in the Beauty category.
5574,Beauty Product 5574,Beauty,Haircare,10.08,3.5,173,This is a Haircare product in the Beauty category.
5575,Beauty Product 5575,Beauty,Makeup,23.16,4.4,30,This is a Makeup product in the Beauty category.
5576,Beauty Product 5576,Beauty,Haircare,9.17,4.4,151,This is a Haircare product in the Beauty category.
5577,Beauty Product 5577,Beauty,Fragrance,11.2,4.2,125,This is a Fragrance product in the Beauty category.
5578,Beauty Product 5578,Beauty,Fragrance,10.01,5.0,116,This is a Fragrance product in the Beauty category.
5579,Beauty Product 5579,Beauty,Makeup,29.87,4.1,262,This is a Makeup product in the Beauty category.
5580,Beauty Product 5580,Beauty,Tools,23.25,5.0,183,This is a Tools product in the Beauty category.
5581,Beauty Product 5581,Beauty,Tools,8.41,4.9,332,This is a Tools product in the Beauty category.
5582,Beauty Product 5582,Beauty,Fragrance,11.97,4.6,231,This is a Fragrance product in the Beauty category.
5583,Beauty Product 5583,Beauty,Makeup,8.5,4.0,78,This is a Makeup product in the Beauty category.
5584,Beauty Product 5584,Beauty,Haircare,15.87,3.9,193,This is a Haircare product in the Beauty category.
5585,Beauty Product 5585,Beauty,Fragrance,3.34,5.0,56,This is a Fragrance product in the Beauty category.
5586,Beauty Product 5586,Beauty,Makeup,10.32,3.8,168,This is a Makeup product in the Beauty category.
5587,Beauty Product 5587,Beauty,Fragrance,16.72,3.4,38,This is a Fragrance product in the Beauty category.
5588,Beauty Product 5588,Beauty,Tools,26.6,4.9,188,This is a Tools product in the Beauty category.
5589,Beauty Product 5589,Beauty,Haircare,16.61,4.9,588,This is a Haircare product in the Beauty category.
5590,Beauty Product 5590,Beauty,Haircare,15.31,4.1,107,This is a Haircare product in the Beauty category.
5591,Beauty Product 5591,Beauty,Tools,5.55,4.0,71,This is a Tools product in the Beauty category.
5592,Beauty Product 5592,Beauty,Skincare,12.13,4.4,243,This is a Skincare product in the Beauty category.
5593,Beauty Product 5593,Beauty,Skincare,26.76,3.8,389,This is a Skincare product in the Beauty category.
5594,Beauty Product 5594,Beauty,Makeup,37.02,3.8,132,This is a Makeup product in the Beauty category.
5595,Beauty Product 5595,Beauty,Haircare,10.66,4.2,43,This is a Haircare product in the Beauty category.
5596,Beauty Product 5596,Beauty,Skincare,19.21,3.9,53,This is a Skincare product in the Beauty category.
5597,Beauty Product 5597,Beauty,Fragrance,7.73,4.3,85,This is a Fragrance product in the Beauty category.
5598,Beauty Product 5598,Beauty,Fragrance,12.56,3.3,91,This is a Fragrance product in the Beauty category.
5599,Beauty Product 5599,Beauty,Haircare,24.48,4.4,232,This is a Haircare product in the Beauty category.
5600,Beauty Product 5600,Beauty,Haircare,4.74,3.7,491,This is a Haircare product in the Beauty category.
5601,Beauty Product 5601,Beauty,Fragrance,14.69,3.8,1142,This is a Fragrance product in the Beauty category.
5602,Beauty Product 5602,Beauty,Haircare,12.26,4.4,209,This is a Haircare product in the Beauty category.
5603,Beauty Product 5603,Beauty,Skincare,11.66,4.0,32,This is a Skincare product in the Beauty category.
5604,Beauty Product 5604,Beauty,Makeup,15.97,4.3,353,This is a Makeup product in the Beauty category.
5605,Beauty Product 5605,Beauty,Makeup,5.37,3.9,61,This is a Makeup product in the Beauty category.
5606,Beauty Product 5606,Beauty,Makeup,3.26,4.8,186,This is a Makeup product in the Beauty category.
5607,Beauty Product 5607,Beauty,Haircare,10.55,4.1,98,This is a Haircare product in the Beauty category.
5608,Beauty Product 5608,Beauty,Tools,22.58,4.4,198,This is a Tools product in the Beauty category.
5609,Beauty Product 5609,Beauty,Skincare,11.79,3.7,194,This is a Skincare product in the Beauty category.
5610,Beauty Product 5610,Beauty,Haircare,15.88,4.0,93,This is a Haircare product in the Beauty category.
5611,Beauty Product 5611,Beauty,Fragrance,13.96,4.4,371,This is a Fragrance product in the Beauty category.
5612,Beauty Product 5612,Beauty,Haircare,12.1,4.6,312,This is a Haircare product in the Beauty category.
5613,Beauty Product 5613,Beauty,Tools,19.59,4.4,377,This is a Tools product in the Beauty category.
5614,Beauty Product 5614,Beauty,Skincare,12.59,4.3,74,This is a Skincare product in the Beauty category.
5615,Beauty Product 5615,Beauty,Skincare,5.87,4.5,111,This is a Skincare product in the Beauty category.
5616,Beauty Product 5616,Beauty,Haircare,21.77,4.2,199,This is a Haircare product in the Beauty category.
5617,Beauty Product 5617,Beauty,Tools,12.81,5.0,31,This is a Tools product in the Beauty category.
5618,Beauty Product 5618,Beauty,Makeup,24.2,4.2,339,This is a Makeup product in the Beauty category.
5619,Beauty Product 5619,Beauty,Makeup,6.06,3.7,58,This is a Makeup product in the Beauty category.
5620,Beauty Product 5620,Beauty,Tools,16.18,5.0,1272,This is a Tools product in the Beauty category.
5621,Beauty Product 5621,Beauty,Skincare,9.81,4.6,495,This is a Skincare product in the Beauty category.
5622,Beauty Product 5622,Beauty,Fragrance,5.3,4.1,2217,This is a Fragrance product in the Beauty category.
5623,Beauty Product 5623,Beauty,Fragrance,6.2,3.6,101,This is a Fragrance product in the Beauty category.
5624,Beauty Product 5624,Beauty,Tools,10.64,4.2,975,This is a Tools product in the Beauty category.
5625,Beauty Product 5625,Beauty,Tools,21.81,4.5,101,This is a Tools product in the Beauty category.
5626,Beauty Product 5626,Beauty,Tools,27.96,3.8,138,This is a Tools product in the Beauty category.
5627,Beauty Product 5627,Beauty,Haircare,9.16,4.2,115,This is a Haircare product in the Beauty category.
5628,Beauty Product 5628,Beauty,Skincare,20.99,4.3,2350,This is a Skincare product in the Beauty category.
5629,Beauty Product 5629,Beauty,Fragrance,15.42,4.3,518,This is a Fragrance product in the Beauty category.
5630,Beauty Product 5630,Beauty,Fragrance,16.0,3.9,115,This is a Fragrance product in the Beauty category.
5631,Beauty Product 5631,Beauty,Skincare,13.93,5.0,107,This is a Skincare product in the Beauty category.
5632,Beauty Product 5632,Beauty,Skincare,12.06,4.6,88,This is a Skincare product in the Beauty category.
5633,Beauty Product 5633,Beauty,Makeup,7.63,4.3,1669,This is a Makeup product in the Beauty category.
5634,Beauty Product 5634,Beauty,Makeup,14.45,3.3,102,This is a Makeup product in the Beauty category.
5635,Beauty Product 5635,Beauty,Haircare,16.85,4.2,179,This is a Haircare product in the Beauty category.
5636,Beauty Product 5636,Beauty,Makeup,10.91,5.0,168,This is a Makeup product in the Beauty category.
5637,Beauty Product 5637,Beauty,Skincare,7.0,3.8,44,This is a Skincare product in the Beauty category.
